
猫TV影视,#genre#
青海卫视,http://47.106.39.47:8596/aikan.php?id=qhws$IPV4•线路9
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8$IPV4•线路12
天津卫视,http://173.208.212.130:8181/1080p/tjws.m3u8$IPV4•线路3
天津卫视,http://115.29.208.41:34567/gd.php?id=tjws&kl=www.9kds.com$IPV4•线路4
天津卫视,http://k.061899.xyz/m.php?id=tjws$IPV4•线路5
天津卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjwshd$IPV4•线路14
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8$IPV4•线路3
海南卫视,http://home.szjim.top:4000/udp/239.253.43.35:5146$IPV4•线路5
海南卫视,http://115.29.208.41:34567/gd.php?id=hanws&kl=www.9kds.com$IPV4•线路6
海南卫视,http://go.bkpcp.top/mg/hinws$IPV4•线路7
海南卫视,http://47.106.39.47:8596/aikan.php?id=anws$IPV4•线路12
新疆卫视,http://home.szjim.top:4000/udp/239.77.0.75:5146$IPV4•线路3
新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub$IPV4•线路4
新疆卫视,http://go.bkpcp.top/mg/xjws$IPV4•线路5
新疆卫视,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd;http://218.84.12.186:8001/hls/main/playlist.m3u8zxinjd$IPV4•线路9
新疆卫视,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd;http://218.84.12.186:8001/hls/main/playlist.m3u8zxinjd$IPV4•线路15
云南卫视,http://home.szjim.top:4000/udp/239.253.43.37:5146$IPV4•线路3
云南卫视,http://115.29.208.41:34567/gd.php?id=ynws&kl=www.9kds.com$IPV4•线路4
云南卫视,http://go.bkpcp.top/mg/ynws$IPV4•线路5
云南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ynwshd$IPV4•线路11
云南卫视,http://120.76.248.139/live/bfgd/4200000482.m3u8$IPV4•线路14
西藏卫视,http://home.szjim.top:4000/udp/239.77.0.74:5146$IPV4•线路3
西藏卫视,http://go.bkpcp.top/mg/xzws$IPV4•线路5
西藏卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xzws$IPV4•线路15
海峡卫视,http://8.138.7.223/tv/hxws.m3u8$IPV4•线路1
海峡卫视,http://47.106.39.47:8596/aikan.php?id=hxws$IPV4•线路3
海峡卫视,http://8.138.7.223/tv/hxws.m3u8$IPV4•线路6
海峡卫视,http://smartzhu.cn:1234/849119120$IPV4•线路11
海峡卫视,http://chen.ccwu.cc:1234/849119120$IPV4•线路12
海峡卫视,http://2280.eu.org:1234/849119120$IPV4•线路13
海峡卫视,http://222.134.19.49:8090/849119120$IPV4•线路15
兵团卫视,http://home.szjim.top:4000/udp/239.77.0.77:5146$IPV4•线路3
兵团卫视,http://38.75.136.137:98/gslb/dsdqpub/btws.m3u8?auth=testpub$IPV4•线路4
兵团卫视,http://go.bkpcp.top/mg/btws$IPV4•线路10
兵团卫视,http://m.061899.xyz/mg/btws$IPV4•线路11
兵团卫视,http://k.061899.xyz/k.php?id=btws$IPV4•线路12
兵团卫视,http://smartzhu.cn:1234/956923145$IPV4•线路15
安多卫视,http://k.061899.xyz/k.php?id=adws$IPV4•线路8
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8$IPV4•线路2
农林卫视,http://8.138.7.223/%E3%80%90%E5%85%AC%E4%BC%97%E5%8F%B7%EF%BC%9A%E6%A6%B4%E8%8A%92%E7%94%B5%E8%A7%86%E3%80%91/%E5%86%9C%E6%9E%97%E5%8D%AB%E8%A7%86.m3u8$IPV4•线路8
三沙卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ssws$IPV4•线路9
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub$IPV4•线路11
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8$IPV4•线路2
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8$IPV4•线路8

🐶┃咪咕频道,#genre#
CCTV-01咪咕,http://129.150.55.255:31905/608807420$IPV4•线路1
CCTV-02咪咕,http://129.150.55.255:31905/631780532$IPV4•线路1
CCTV-03咪咕,http://129.150.55.255:31905/624878271$IPV4•线路1
CCTV-04咪咕,http://129.150.55.255:31905/631780421$IPV4•线路1
CCTV-05咪咕,http://129.150.55.255:31905/641886683$IPV4•线路1
CCTV-06咪咕,http://129.150.55.255:31905/624878396$IPV4•线路1
CCTV-07咪咕,http://129.150.55.255:31905/673168121$IPV4•线路1
CCTV-08咪咕,http://129.150.55.255:31905/624878356$IPV4•线路1
CCTV-09咪咕,http://129.150.55.255:31905/673168140$IPV4•线路1
CCTV-11咪咕,http://129.150.55.255:31905/667987558$IPV4•线路1
CCTV-12咪咕,http://129.150.55.255:31905/673168185$IPV4•线路1
CCTV-13咪咕,http://129.150.55.255:31905/608807423$IPV4•线路1
CCTV-14咪咕,http://129.150.55.255:31905/624878440$IPV4•线路1
CCTV-15咪咕,http://129.150.55.255:31905/673168223$IPV4•线路1
CCTV-17咪咕,http://129.150.55.255:31905/673168256$IPV4•线路1
CCTV-4咪咕欧洲,http://47.106.39.47:8596/aikan.php?id=cctv4o$IPV4•线路1
CCTV-4咪咕欧洲,http://k.061899.xyz/k.php?id=cctv4o$IPV4•线路3
CCTV-4咪咕欧洲,http://smartzhu.cn:1234/608807419$IPV4•线路4
CCTV-4咪咕欧洲,http://chen.ccwu.cc:1234/608807419$IPV4•线路5
CCTV-4咪咕欧洲,http://2280.eu.org:1234/608807419$IPV4•线路6
CCTV-4咪咕欧洲,http://222.134.19.49:8090/608807419$IPV4•线路8
CCTV-4咪咕欧洲,http://47.104.178.59:3566/608807419$IPV4•线路13
CCTV-4咪咕美洲,http://47.106.39.47:8596/aikan.php?id=cctv4a$IPV4•线路1
CCTV-4咪咕美洲,http://k.061899.xyz/k.php?id=cctv4m$IPV4•线路3
CCTV-4咪咕美洲,http://smartzhu.cn:1234/608807416$IPV4•线路4
CCTV-4咪咕美洲,http://chen.ccwu.cc:1234/608807416$IPV4•线路5
CCTV-4咪咕美洲,http://2280.eu.org:1234/608807416$IPV4•线路6
CCTV-4咪咕美洲,http://222.134.19.49:8090/608807416$IPV4•线路8
CCTV-5+咪咕,http://129.150.55.255:31905/641886773$IPV4•线路1
东方卫视咪咕,http://129.150.55.255:31905/651632648$IPV4
江苏卫视咪咕,http://129.150.55.255:31905/623899368$IPV4
陕西卫视咪咕,http://go.bkpcp.top/mg/sxws$IPV4•线路1
陕西卫视咪咕,http://129.150.55.255:31905/738910838$IPV4•线路2
陕西卫视咪咕,https://live.264788.xyz/channel/shaanxiweishi$IPV4•线路3
陕西卫视咪咕,https://live.264788.xyz/channel/shaanxiweishi$IPV4•线路7
湖北卫视咪咕,http://129.150.55.255:31905/947472496$IPV4
江西卫视咪咕,http://129.150.55.255:31905/783847495$IPV4
海南卫视咪咕,http://129.150.55.255:31905/947472502$IPV4
军事大片咪咕,http://k.061899.xyz/k.php?id=jsm$IPV4
热剧联播咪咕,http://47.106.39.47:8596/aikan.php?id=tjlb$IPV4
新片映厅咪咕,http://k.061899.xyz/k.php?id=xpdy$IPV4•线路1
新片映厅咪咕,http://smartzhu.cn:1234/619495952$IPV4•线路2
新片映厅咪咕,http://chen.ccwu.cc:1234/619495952$IPV4•线路3
新片映厅咪咕,http://2280.eu.org:1234/619495952$IPV4•线路4
新片映厅咪咕,http://47.104.178.59:3566/619495952$IPV4•线路8
新片映厅咪咕,http://120.48.113.49:6006/619495952$IPV4•线路9
新片映厅咪咕,http://119.233.255.62:1234/619495952$IPV4•线路10
新片映厅咪咕,http://113.98.11.46:3000/619495952$IPV4•线路13
Y+剧场台咪咕,http://hms3659nc3747353871.live.aikan.miguvideo.com/PLTV/88888888/224/3221230226/1.m3u8?tenantId=8601&accountinfo=~~V2.0~SSxnh2gPZaV_9wZMz86ofwc38bf04ecfc078f584095a9c6e91b9e1~3twbaBwUaqzfkJ5qW9C0gp1C11OJXhanim-P8XrfoHFX-jV3R0FL2wbo-VR8pOhzd5938d01ed8f640cebb709a281e7b1d3~ExtInfo9W1qynAo8QtSBzK-JlHBbQ3bb1f3410d135b117fdf58086980a86d:20240603131532:UTC,c864060416ccf5986b3e5940417477879245774,117.148.130.144,20240603131532,4444444684,c864060416ccf5986b3e5940417477879245774,-1,0,1,,,2,1000000201,,,2,23,0,241,9ec0a2dcdcfd4259318d50a38cde552c,,,1,1,140151867,END&fbl=$IPV4

🐟┃少儿频道,#genre#
东森幼幼,http://tv123.cc.cd/live.php?ch=1518&sid=41bcbe468a447aaf0f17f71daf5983b6&exp=1788285288&sig=cff6441bca550371cd614c38f4c6763451c4fa076a30cd4af7ed237b9a00558c$IPV4
卡酷少儿,http://k.061899.xyz/k.php?id=bjkk$IPV4•线路1
优漫卡通,http://38.75.136.137:98/gslb/dsdqpub/ymkt.m3u8?auth=testpub$IPV4•线路8
优漫卡通,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ymkt$IPV4•线路13
靖洋卡通,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34834$IPV4•线路3
广东少儿,http://38.75.136.137:98/gslb/dsdqpub/gdtvs5.m3u8?auth=testpub$IPV4•线路3
广东少儿,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gdtvs5$IPV4•线路8
广东少儿,http://bak.dou.ddns-ip.net/api.php?n=cctvxxx&id=6ar7S3&tk=zUr4K92Dl6kh$IPV4•线路9

🐶┃影视频道,#genre#
CHC动作电影,http://go.bkpcp.top/mg/dzdy$IPV4•线路3
CHC动作电影,http://k.061899.xyz/k.php?id=dzdy$IPV4•线路4
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub$IPV4•线路8
CHC动作电影,http://smartzhu.cn:1234/644368714$IPV4•线路11
CHC动作电影,http://chen.ccwu.cc:1234/644368714$IPV4•线路12
CHC动作电影,http://2280.eu.org:1234/644368714$IPV4•线路13
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub$IPV4•线路14
CHC家庭影院,http://go.bkpcp.top/mg/jtyy$IPV4•线路2
CHC家庭影院,http://k.061899.xyz/k.php?id=jtyy$IPV4•线路3
CHC家庭影院,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=chcjt$IPV4•线路5
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub$IPV4•线路9
CHC家庭影院,http://smartzhu.cn:1234/644368373$IPV4•线路11
CHC家庭影院,http://chen.ccwu.cc:1234/644368373$IPV4•线路12
CHC家庭影院,http://2280.eu.org:1234/644368373$IPV4•线路13
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub$IPV4•线路14
纬来电影,http://rihou.cc:555/tv/纬来电影$IPV4•线路2
纬来电影,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34852$IPV4•线路3
纬来电影,http://125.94.244.29:2101/1234.php?id=30&s=4$IPV4•线路5
纬来电影,http://kt.hmysapp.cn:222/cdnlive.php?mode=play&id=fc7ad76c4c1e493876beef7019fd3497&token=FT48WqcKMPn8MU6x26sDLPrfK18EQx4Q;machineid=a6f72b428330cfa0;userip=140.250.226.243;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路7
靖天映画,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34838$IPV4•线路4
靖天映画,http://125.94.244.29:2101/1234.php?id=40&s=4$IPV4•线路6
靖天映画,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34838$IPV4•线路12
